💖央视,#genre#
CCTV13,http://39.134.32.103:6610/270000001111/1110000161/index.m3u8?IASHttpSessionId=OTT
CCTV13,http://183.207.249.36:80/PLTV/4/224/3221227387/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=188510429838C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlz8gqXYszxJXTww4r47BQdS0%2BwWipdMTdABh
CCTV13,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225638/index.m3u8
CCTV13,http://39.135.138.58:18890/PLTV/88888910/224/3221225638/index.m3u8codeyj
CCTV13,http://39.136.48.11:8089/PLTV/88888888/224/3221226328/index.m3u8
CCTV13,http://39.136.48.18:8089/PLTV/88888888/224/3221226328/index.m3u8
CCTV13,http://39.136.48.5:8089/PLTV/88888888/224/3221226328/index.m3u8
CCTV13,http://39.134.115.163:8080/PLTV/88888910/224/3221225638/index.m3u8
CCTV13,http://183.207.249.14/PLTV/3/224/3221225560/index.m3u8
CCTV13,http://183.207.249.36/PLTV/4/224/3221227387/index.m3u8
CCTV13,http://39.136.48.6:8089/PLTV/88888888/224/3221226328/index.m3u8
CCTV13,http://sd.jilu8.cn/3221226328/index.m3u8
CCTV13,http://183.196.25.171:808/hls/13/index.m3u8
CCTV13,http://39.136.48.4:8089/PLTV/88888888/224/3221226328/index.m3u8
CCTV13,http://sd.jilu8.cn/3221226328/index.m3u8
CCTV13,http://183.207.249.11/PLTV/3/224/3221225560/index.m3u8
CCTV13,http://39.135.138.58:18890/PLTV/88888910/224/3221225638/index.m3u8codeyj
CCTV13,http://39.136.48.11:8089/PLTV/88888888/224/3221226328/index.m3u8
CCTV13,http://39.135.55.72:6610/PLTV/88888888/224/3221227237/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV13,http://39.135.32.10:6610/000000001000/HD-8000k-1080P-cctv13/1.m3u8?IASHttpSessionId=OTT
CCTV13,http://39.136.48.10:8089/PLTV/88888888/224/3221226328/index.m3u8
CCTV13,http://39.136.48.99:8089/PLTV/88888888/224/3221226328/index.m3u8
CCTV13,http://39.136.48.53:8089/PLTV/88888888/224/3221226328/index.m3u8
CCTV14,http://111.20.33.93/zycfcdn.gdwlcloud.com/PLTV/88888893/224/3221226193/index.m3u8
CCTV14,http://111.59.189.40:8445/tsfile/live/1012_1.m3u8
CCTV14,http://222.132.191.125:9901/tsfile/live/0010_1.m3u8
CCTV14,http://39.134.115.163:8080/PLTV/88888910/224/3221225639/index.m3u8
CCTV14,http://39.134.115.163:8080/PLTV/88888910/224/3221225640/index.m3u8
CCTV14,http://39.134.66.66/PLTV/88888888/224/3221225674/index.m3u8
CCTV14,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/1.m3u8
CCTV14,http://39.135.138.59:18890/PLTV/88888910/224/3221225640/index.m3u8
CCTV14,http://39.135.138.60:18890/PLTV/88888910/224/3221225639/index.m3u8
CCTV14,http://39.136.48.5:8089/PLTV/88888888/224/3221225765/index.m3u8
CCTV14,http://39.134.65.141/PLTV/88888888/224/3221225674/index.m3u8
CCTV14,http://sd.jilu8.cn/3221225765/index.m3u8
CCTV14,http://39.134.115.163:8080/PLTV/88888910/224/3221225639/index.m3u8
CCTV14,http://39.134.65.208/PLTV/88888888/224/3221225674/index.m3u8
CCTV14,http://39.135.138.59:18890/PLTV/88888910/224/3221225639/index.m3u8
CCTV14,http://183.196.25.171:808/hls/14/index.m3u8
CCTV14,http://39.134.65.142/PLTV/88888888/224/3221225674/index.m3u8
CCTV14,http://39.136.48.53:8089/PLTV/88888888/224/3221225765/index.m3u8
CCTV15,http://39.134.115.163:8080/PLTV/88888910/224/3221225641/index.m3u8
CCTV15,http://39.135.138.58:18890/PLTV/88888888/224/3221225641/index.m3u8
CCTV15,http://182.151.211.171:808/hls/15/index.m3u8
CCTV15,http://120.221.40.68:6410/shandong_cabletv.live.zte.com////CHANNEL00000346/index.m3u8?IASHttpSessionId=OTT
CCTV15,http://39.136.48.11:8089/PLTV/88888888/224/3221226409/index.m3u8
CCTV15,http://39.134.115.163:8080/PLTV-/88888910/224/3221225641/index.m3u8
CCTV15,http://39.135.32.22:6610/000000001000/1000000002000008163/index.m3u8?
CCTV15,http://39.134.115.163:8080/PLTV/88888910/224/3221225641/index.m3u8?icpid=88888888&from=30&hms_devid=1452
CCTV15,http://61.160.152.2/live.aishang.ctlcdn.com/00000110240329_1/playlist.m3u8?CONTENTID=00000110240329_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx
CCTV15,http://39.135.138.58:18890/PLTV/88888910/224/3221225641/index.m3u8
CCTV15,http://39.135.138.60:18890/PLTV/88888910/224/3221225641/index.m3u8
CCTV16,http://livepull.sxiptv.cn/live/CCTV16.flv?txSecret=8c430bddc7d92ccd24b22f024d19d523&txTime=63b05c7f
CCTV16,rtmp://livepull.sxiptv.cn/live/CCTV16?txSecret=8c430bddc7d92ccd24b22f024d19d523&txTime=63b05c7f
CCTV16,http://117.148.179.157/PLTV/88888888/224/3221233403/index.m3u8
CCTV16,http://39.134.66.4/PLTV/88888888/224/3221225893/index.m3u8
CCTV16,http://39.135.55.72:6610/PLTV/88888888/224/3221227148/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV16,http://182.151.211.171:808/hls/18/index.m3u8
CCTV16,http://39.135.138.60:18890/TVOD/88888910/224/3221226233/index.m3u8
CCTV16,http://39.135.55.72:6610/PLTV/88888888/224/3221227162/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV16,http://61.160.152.2/live.aishang.ctlcdn.com/00000110240349_1/playlist.m3u8?CONTENTID=00000110240349_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV16,http://39.135.41.243/PLTV/88888888/224/3221226716/index.m3u8?hls
CCTV17,http://117.148.179.167/TVOD/88888888/224/3221231772/index.m3u8
CCTV17,http://39.135.138.58:18890/PLTV/88888888/224/3221225908/index.m3u8
CCTV17,http://39.135.138.58:18890/PLTV/88888888/224/3221225907/index.m3u8
CCTV17,http://39.136.48.5:8089/PLTV/88888888/224/3221226093/index.m3u8
CCTV17,http://120.221.40.68:6410/shandong_cabletv.live.zte.com////CHANNEL00000303/index.m3u8
CCTV17,http://39.135.32.10:6610/000000001000/HD-8000k-1080P-cctv17/1.m3u8?IASHttpSessionId=OTT
CCTV17,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225909/index.m3u8
CCTV17,http://39.135.138.58:18890/PLTV/88888888/224/3221225907/index.m3u8?
CCTV17,http://117.148.179.167:80/PLTV/88888888/224/3221231772/1.m3u8?
CCTV17,http://39.135.47.102:6610/000000001000/HD-4000k-1080P-cctv17/1.m3u8?IASHttpSessionId=OTT
CCTV17,http://39.136.48.99:8089/PLTV/88888888/224/3221226093/index.m3u8
CCTV17,http://39.134.115.163:8080/PLTV/88888910/224/3221225908/index.m3u8?icpid=88888888&from=30&hms_devid=1452
CCTV17,http://39.134.65.183/PLTV/88888888/224/3221225708/1.m3u8
CCTV17,http://117.148.179.167:80/PLTV/88888888/224/3221231772/index.m3u8
CCTV17,http://39.134.115.163:8080/PLTV/88888910/224/3221225908/index.m3u8
CCTV17,http://39.134.66.110/PLTV/88888888/224/3221225708/index.m3u8
CCTV17,http://39.135.138.60:18890/PLTV/88888910/224/3221225908/index.m3u8
CCTV17,http://39.136.48.53:8089/PLTV/88888888/224/3221226093/index.m3u8
CETV-1,http://117.148.179.156/PLTV/88888888/224/3221231714/index.m3u8?$咪咕移动1080P
CETV-1,http://39.136.48.106:8089/PLTV/88888888/224/3221226252/index.m3u8?$移动超清1080P
CETV-1,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225917/index.m3u8?fmt=ts2hls?$移动超清1080P
CETV-1,http://117.148.179.156/PLTV/88888888/224/3221231714/index.m3u8
CETV-1,http://111.59.63.32:9901/tsfile/live/1024_1.m3u8
CETV-2,http://111.63.117.13:6060/030000001000/G_CETV-2/G_CETV-2.m3u8
CETV-3,http://117.148.179.136/PLTV/88888888/224/3221231543/index.m3u8
CETV-4,http://111.63.117.13:6060/030000001000/G_CETV-4/G_CETV-4.m3u8
CCTV1,http://121.60.151.9/live.aishang.ctlcdn.com/00000110240127_1/playlist.m3u8?CONTENTID=00000110240127_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV2,http://121.60.151.9/live.aishang.ctlcdn.com/00000110240244_1/playlist.m3u8?CONTENTID=00000110240244_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV3,http://121.60.151.9/live.aishang.ctlcdn.com/00000110240245_1/playlist.m3u8?CONTENTID=00000110240245_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV4,http://121.60.151.9/live.aishang.ctlcdn.com/00000110240316_1/playlist.m3u8?CONTENTID=00000110240316_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV5,http://121.60.151.9/live.aishang.ctlcdn.com/00000110240246_1/playlist.m3u8?CONTENTID=00000110240246_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV6,http://121.60.151.9/live.aishang.ctlcdn.com/00000110240247_1/playlist.m3u8?CONTENTID=00000110240247_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV7,http://121.60.151.9/live.aishang.ctlcdn.com/00000110240248_1/playlist.m3u8?CONTENTID=00000110240248_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV8,http://121.60.151.9/live.aishang.ctlcdn.com/00000110240249_1/playlist.m3u8?CONTENTID=00000110240249_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV9,http://121.60.151.9/live.aishang.ctlcdn.com/00000110240478_1/playlist.m3u8?CONTENTID=00000110240478_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV10,http://121.60.151.9/live.aishang.ctlcdn.com/00000110240251_1/playlist.m3u8?CONTENTID=00000110240251_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV11,http://121.60.151.9/live.aishang.ctlcdn.com/00000110240328_1/playlist.m3u8?CONTENTID=00000110240328_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV12,http://121.60.151.9/live.aishang.ctlcdn.com/00000110240252_1/playlist.m3u8?CONTENTID=00000110240252_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV13,http://121.60.151.9/live.aishang.ctlcdn.com/00000110240502_1/playlist.m3u8?CONTENTID=00000110240502_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV14,http://121.60.151.9/live.aishang.ctlcdn.com/00000110240253_1/playlist.m3u8?CONTENTID=00000110240253_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV15,http://121.60.151.9/live.aishang.ctlcdn.com/00000110240329_1/playlist.m3u8?CONTENTID=00000110240329_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV16,http://121.60.151.9/live.aishang.ctlcdn.com/00000110240388_1/playlist.m3u8?CONTENTID=00000110240388_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV17,http://121.60.151.9/live.aishang.ctlcdn.com/00000110240326_1/playlist.m3u8?CONTENTID=00000110240326_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV1,http://39.134.32.108:6610/270000001111/1110000301/index.m3u8?IASHttpSessionId=OTT
CCTV1,http://219.140.56.34:3333/tsfile/live/0001_1.m3u8
CCTV1,http://39.134.66.48/PLTV/88888888/224/3221225816/index.m3u8
CCTV1,http://39.134.67.226/PLTV/88888888/224/3221225816/index.m3u8
CCTV1,http://39.134.65.179/PLTV/88888888/224/3221225816/1.m3u8
CCTV2,http://39.134.32.103:6610/270000001111/1110000302/index.m3u8?IASHttpSessionId=OTT
CCTV2,http://39.134.32.108:6610/270000001111/1110000302/index.m3u8?IASHttpSessionId=OTT
CCTV2,http://cache.ott.fifalive.itv.cmvideo.cn:80/1000000001000012442/1.m3u8?Contentid=1000000001000012442&livemode=1&stbId=3&channel-id=ystenlive$易视腾
CCTV2,http://219.140.56.34:3333/tsfile/live/0002_1.m3u8
CCTV3,http://39.134.32.108:6610/270000001111/1110000303/index.m3u8?IASHttpSessionId=OTT
CCTV3,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000001000022313/index.m3u8?channel-id=wasusyt&Contentid=6000000001000022313&livemode=1&stbId=no
CCTV3,http://219.140.56.34:3333/tsfile/live/0003_1.m3u8
CCTV3,http://111.20.33.93/TVOD/88888893/224/3221226397/index.m3u8
CCTV4,http://39.135.138.58:18890/PLTV/88888888/224/3221225621/index.m3u8
CCTV4,http://cache.ott.fifalive.itv.cmvideo.cn:80/1000000002000031664/1.m3u8?Contentid=1000000002000031664&livemode=1&stbId=3&channel-id=ystenlive$易视腾
CCTV4,http://117.169.121.162:6610/PLTV/88888910/224/3221225621/index.m3u8
CCTV4,http://182.151.211.171:808/hls/4/index.m3u8
CCTV5,http://39.134.32.108:6610/270000001111/1110000305/index.m3u8?IASHttpSessionId=OTT
CCTV5,http://39.134.32.102:6610/270000001111/1110000305/index.m3u8?IASHttpSessionId=OTT
CCTV5+,http://39.134.32.103:6610/270000001111/1110000306/index.m3u8?IASHttpSessionId=OTT
CCTV5+,http://39.134.32.108:6610/270000001111/1110000306/index.m3u8?IASHttpSessionId=OTT
CCTV5+,http://39.134.32.102:6610/270000001111/1110000306/index.m3u8?IASHttpSessionId=OTT
CCTV6,http://39.134.32.102:6610/270000001111/1110000307/index.m3u8?IASHttpSessionId=OTT
CCTV6,http://39.134.32.108:6610/270000001111/1110000307/index.m3u8?IASHttpSessionId=OTT
CCTV6,http://219.140.56.34:3333/tsfile/live/1006_1.m3u8
CCTV6,http://111.20.33.93/TVOD/88888888/224/3221225779/index.m3u8
CCTV7,http://39.135.138.58:18890/PLTV/88888888/224/3221225624/index.m3u8
CCTV7,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000001000009055/index.m3u8?channel-id=wasusyt&Contentid=6000000001000009055&livemode=1&stbId=no
CCTV7,http://117.169.121.162:6610/PLTV/88888910/224/3221225624/index.m3u8
CCTV7,http://219.140.56.34:3333/tsfile/live/1007_1.m3u8
CCTV8,http://39.134.32.108:6610/270000001111/1110000309/index.m3u8?IASHttpSessionId=OTT
CCTV8,http://219.140.56.34:3333/tsfile/live/1008_1.m3u8
CCTV8,http://39.134.66.48/PLTV/88888888/224/3221225795/index.m3u8
CCTV8,http://39.134.65.177/PLTV/88888888/224/3221225795/1.m3u8
CCTV8,http://111.20.33.93/TVOD/88888888/224/3221225759/index.m3u8
CCTV9,http://39.135.138.58:18890/PLTV/88888888/224/3221225626/index.m3u8
CCTV9,http://cache.ott.fifalive.itv.cmvideo.cn:80/1000000001000014583/1.m3u8?Contentid=1000000001000014583&livemode=1&stbId=3&channel-id=ystenlive$易视腾
CCTV9,http://117.169.121.162:6610/PLTV/88888910/224/3221225626/index.m3u8
CCTV9,http://219.140.56.34:3333/tsfile/live/1009_1.m3u8
CCTV10,http://39.134.67.110/PLTV/88888888/224/3221225677/index.m3u8
CCTV10,http://39.135.138.58:18890/PLTV/88888888/224/3221225627/index.m3u8
CCTV10,http://219.140.56.34:3333/tsfile/live/0010_1.m3u8
CCTV10,http://39.134.65.183/PLTV/88888888/224/3221225677/1.m3u8
CCTV10,http://39.134.66.48/PLTV/88888888/224/3221225677/index.m3u8
CCTV10,http://39.134.65.179/PLTV/88888888/224/3221225677/1.m3u8
CCTV10,http://39.134.65.183/PLTV/88888888/224/3221225677/1.m3u8
CCTV10,http://39.134.66.48/PLTV/88888888/224/3221225677/index.m3u8
CCTV10,http://39.134.65.179/PLTV/88888888/224/3221225677/1.m3u8
CCTV10,http://111.20.33.93/TVOD/88888888/224/3221225777/index.m3u8
CCTV11,http://39.134.67.110/PLTV/88888888/224/3221225517/index.m3u8
CCTV11,http://39.135.138.60:18890/PLTV/88888910/224/3221225628/index.m3u8
CCTV11,http://117.169.121.162:6610/PLTV/88888910/224/3221225628/index.m3u8
CCTV12,http://117.169.121.162:6610/PLTV/88888910/224/3221225629/index.m3u8
CCTV12,http://39.135.138.58:18890/PLTV/88888888/224/3221225629/index.m3u8
CCTV12,http://39.134.66.166/PLTV/88888888/224/3221225669/index.m3u8
CCTV13,http://39.134.67.110/PLTV/88888888/224/3221225812/index.m3u8
CCTV13,http://219.140.56.34:3333/tsfile/live/1013_1.m3u8
CCTV13,http://117.169.121.162:6610/PLTV/88888910/224/3221225638/index.m3u8
CCTV13,http://39.135.138.59:18890/PLTV/88888910/224/3221225638/index.m3u8
CCTV14,http://39.134.67.110/PLTV/88888888/224/3221225674/index.m3u8
CCTV14,http://39.134.66.163/PLTV/88888888/224/3221225674/index.m3u8
CCTV14,http://39.135.138.60:18890/PLTV/88888910/224/3221225639/index.m3u8
CCTV14,http://117.169.121.162:6610/PLTV/88888910/224/3221225639/index.m3u8
CCTV15,http://117.169.121.162:6610/PLTV/88888910/224/3221225641/index.m3u8
CCTV15,http://39.134.115.163:8080/PLTV/88888910/224/3221225641/index.m3u8
CCTV16,http://liveop.cctv.cn/hls/CCTV16HD/playlist.m3u8
CCTV16,http://39.134.66.4/PLTV/88888888/224/3221225893/index.m3u8
CCTV16,http://39.134.116.30:8080/PLTV/88888888/224/3221226230/index.m3u8
CCTV17,http://39.134.67.110/PLTV/88888888/224/3221225708/index.m3u8
CCTV17,http://39.135.138.60:18890/PLTV/88888910/224/3221225908/index.m3u8
CCTV5+,http://121.60.151.9/live.aishang.ctlcdn.com/00000110240128_1/playlist.m3u8?CONTENTID=00000110240128_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CGTN,http://39.134.65.208/PLTV/88888888/224/3221225510/index.m3u8


💥陕西,#genre#
陕西卫视,http://livepull.sxiptv.cn/live/shanxiweishihd.flv?txSecret=71ace701099e692ac170bf12404a79e1&txTime=63b05c7f
陕西卫视,http://39.134.66.66/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225567/index.m3u8
陕西卫视,http://183.207.248.71:80/cntv/live1/n-shanxi1stv/n-shanxi1stv
